Timestamp,Mode,Main,Azimuth(deg),Elevation(deg),Distance(m),RWS(m/s),CNR(dB),Temperature(°C),Relative Humidity(%),Air Pressure(kPa),Wind Speed(m/s),Wind Direction(deg),X Wind Speed(m/s),Y Wind Speed(m/s),Z Wind Speed(m/s),Serial Number,BKS,Wind Shear,Spectrum Width(m/s),Spectrum Intensity(dB),Craft Broaden(m),Craft RWS(m/s),Beta,YawAngle(deg),Index,Cloud Height(m),Aerosol Height(m),Atmospheric Boundary Layer(m)
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1392.0,-14.879,13.787,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.437,0.0,3.33,140.537,4.844,-14.879,4.569078e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1409.0,-14.516,13.911,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.586,0.0,3.027,140.728,4.541,-14.516,4.590584e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1426.0,-14.404,13.9,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.595,0.0,3.027,140.522,4.844,-14.404,4.624058e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1443.0,-14.576,13.758,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.427,0.0,3.027,140.515,4.844,-14.576,4.669541e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1460.0,-14.616,13.767,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.437,0.0,3.33,140.465,4.844,-14.616,4.716824e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1477.0,-14.552,13.789,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.46,0.0,3.027,140.572,4.844,-14.552,4.775641e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1494.0,-14.377,13.746,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.434,0.0,3.027,140.401,4.844,-14.377,4.835524e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1511.0,-14.307,13.689,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.374,0.0,3.33,140.43,4.541,-14.307,4.884355e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1528.0,-14.246,13.542,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.221,0.0,3.027,140.351,4.844,-14.246,4.929782e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1545.0,-14.147,13.376,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.067,0.0,3.027,139.986,4.844,-14.147,4.975729e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1562.0,-14.071,13.384,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.076,0.0,3.027,140.05,4.844,-14.071,5.00964e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1579.0,-14.074,13.38,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,140.071,0.0,3.027,140.047,4.844,-14.074,5.026929e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1596.0,-14.162,13.205,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.868,0.0,3.027,140.078,4.844,-14.162,5.035343e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1613.0,-14.316,12.99,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.641,0.0,3.33,139.732,5.146,-14.316,5.047443e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1630.0,-14.368,12.922,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.57,0.0,3.33,139.616,5.146,-14.368,5.057389e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1647.0,-14.289,12.855,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.5,0.0,3.33,139.623,4.844,-14.289,5.064989e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1664.0,-14.249,12.662,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.296,0.0,3.027,139.473,4.844,-14.249,5.071158e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1681.0,-14.274,12.587,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.217,0.0,3.027,139.371,4.844,-14.274,5.060248e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1698.0,-14.089,12.528,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.174,0.0,3.027,139.185,5.146,-14.089,5.041938e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1715.0,-13.762,12.471,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.133,0.0,3.33,139.189,5.146,-13.762,5.024576e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1732.0,-13.42,12.587,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.275,0.0,3.027,139.341,4.844,-13.42,5.002238e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1749.0,-13.314,12.65,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.342,0.0,3.027,139.539,4.541,-13.314,4.973633e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1766.0,-13.317,12.519,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.203,0.0,3.027,139.406,4.844,-13.317,4.942293e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1783.0,-13.269,12.363,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,139.039,0.0,3.027,139.285,4.844,-13.269,4.912673e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1800.0,-13.247,12.248,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.916,0.0,3.027,139.184,4.844,-13.247,4.890348e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1817.0,-13.402,12.11,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.769,0.0,3.33,138.899,4.844,-13.402,4.875042e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1834.0,-13.677,11.925,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.552,0.0,3.33,138.741,4.844,-13.677,4.858307e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1851.0,-13.953,11.806,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.405,0.0,3.027,138.632,4.844,-13.953,4.839252e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1868.0,-14.183,11.759,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.334,0.0,3.027,138.617,4.844,-14.183,4.825342e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1885.0,-14.528,11.505,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,138.042,0.0,3.027,138.317,4.844,-14.528,4.819436e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1902.0,-14.9,11.233,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.728,0.0,3.027,137.955,4.844,-14.9,4.814943e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1919.0,-15.212,10.973,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.426,0.0,3.33,137.654,4.844,-15.212,4.810972e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1936.0,-15.409,10.752,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.166,0.0,3.027,137.52,4.844,-15.409,4.816635e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1953.0,-15.479,10.633,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.035,0.0,3.027,137.342,4.541,-15.479,4.821751e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1970.0,-15.43,10.484,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.872,0.0,3.027,137.237,4.844,-15.43,4.824649e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,1987.0,-15.261,10.447,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.851,0.0,3.027,137.06,4.541,-15.261,4.825294e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2004.0,-15.109,10.411,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.812,0.0,3.027,137.198,4.844,-15.109,4.81787e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2021.0,-14.922,10.398,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.818,0.0,3.027,137.083,4.541,-14.922,4.799943e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2038.0,-14.876,10.496,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.926,0.0,3.027,137.243,4.541,-14.876,4.770696e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2055.0,-14.876,10.598,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.038,0.0,3.027,137.346,4.541,-14.876,4.751592e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2072.0,-14.819,10.678,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.125,0.0,3.027,137.475,4.844,-14.819,4.747958e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2089.0,-14.71,10.741,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.214,0.0,3.027,137.341,4.541,-14.71,4.755307e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2106.0,-14.595,10.767,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.242,0.0,3.027,137.515,4.844,-14.595,4.776308e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2123.0,-14.265,10.665,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.151,0.0,3.33,137.478,5.449,-14.265,4.798465e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2140.0,-13.847,10.596,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.115,0.0,3.633,137.313,5.449,-13.847,4.817664e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2157.0,-13.741,10.609,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.129,0.0,3.33,137.373,5.146,-13.741,4.838531e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2174.0,-13.901,10.612,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.113,0.0,3.027,137.48,4.844,-13.901,4.859852e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2191.0,-13.938,10.659,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.164,0.0,3.027,137.497,4.844,-13.938,4.885754e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2208.0,-13.744,10.571,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.088,0.0,3.027,137.304,4.541,-13.744,4.918093e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2225.0,-13.511,10.49,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.018,0.0,3.027,137.161,4.844,-13.511,4.953213e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2242.0,-13.217,10.412,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.952,0.0,3.33,137.13,5.146,-13.217,4.996591e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2259.0,-12.818,10.448,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.012,0.0,3.33,137.265,4.844,-12.818,5.041203e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2276.0,-12.763,10.333,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.884,0.0,3.33,137.217,5.146,-12.763,5.083825e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2293.0,-13.22,9.872,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.355,0.0,3.633,136.644,5.449,-13.22,5.120164e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2310.0,-13.753,10.033,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.494,0.0,3.33,136.778,5.449,-13.753,5.144949e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2327.0,-13.998,10.375,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.853,0.0,3.027,137.144,4.844,-13.998,5.159051e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2344.0,-13.932,10.513,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.005,0.0,3.027,137.356,4.844,-13.932,5.166874e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2361.0,-13.756,10.596,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,137.115,0.0,3.027,137.306,4.844,-13.756,5.165711e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2378.0,-13.835,10.472,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.979,0.0,3.027,137.13,4.844,-13.835,5.158833e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2395.0,-14.001,10.357,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.833,0.0,3.33,137.118,4.541,-14.001,5.153275e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2412.0,-14.128,10.061,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.505,0.0,3.027,136.69,4.844,-14.128,5.143109e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2429.0,-14.28,9.721,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,136.107,0.0,3.027,136.504,4.844,-14.28,5.122669e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2446.0,-14.316,9.5,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.859,0.0,3.33,136.235,4.844,-14.316,5.094237e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2463.0,-14.228,9.395,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.74,0.0,3.027,136.224,4.844,-14.228,5.050794e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2480.0,-13.974,9.325,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.681,0.0,3.027,136.13,4.844,-13.974,4.996623e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2497.0,-13.717,9.375,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.757,0.0,3.027,136.142,4.541,-13.717,4.940669e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2514.0,-13.656,9.4,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.785,0.0,3.027,136.238,4.541,-13.656,4.89075e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2531.0,-13.705,9.312,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.687,0.0,3.027,136.093,4.541,-13.705,4.841979e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2548.0,-13.817,9.157,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.51,0.0,3.027,135.836,4.844,-13.817,4.797074e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2565.0,-13.992,8.995,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.306,0.0,3.027,135.777,4.541,-13.992,4.767898e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2582.0,-14.104,8.86,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.151,0.0,3.027,135.527,4.844,-14.104,4.728182e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2599.0,-14.162,8.854,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.124,0.0,3.027,135.727,4.844,-14.162,4.66989e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2616.0,-14.18,8.763,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,135.019,0.0,3.027,135.625,4.844,-14.18,4.598069e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2633.0,-14.11,8.672,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,134.934,0.0,3.027,135.326,4.844,-14.11,4.512745e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2650.0,-14.083,8.635,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,134.891,0.0,3.027,135.315,4.844,-14.083,4.43188e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2667.0,-14.074,8.504,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,134.738,0.0,3.027,135.195,4.844,-14.074,4.358236e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2684.0,-14.092,8.276,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,134.473,0.0,3.027,134.958,4.844,-14.092,4.304368e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2701.0,-14.147,8.072,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,134.231,0.0,3.027,134.722,4.844,-14.147,4.267035e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2718.0,-14.038,7.747,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.844,0.0,3.33,134.481,4.844,-14.038,4.241371e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2735.0,-13.823,7.312,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.336,0.0,3.027,134.013,4.844,-13.823,4.2229e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2752.0,-13.729,7.226,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.229,0.0,3.33,134.001,4.844,-13.729,4.209351e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2769.0,-13.771,7.431,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.481,0.0,3.027,134.162,4.844,-13.771,4.190721e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2786.0,-13.756,7.673,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.774,0.0,3.027,134.402,4.541,-13.756,4.168787e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2803.0,-13.832,7.67,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.77,0.0,3.027,134.357,4.844,-13.832,4.148982e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2820.0,-14.077,7.42,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.448,0.0,3.33,134.139,5.146,-14.077,4.135668e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2837.0,-14.377,7.384,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.384,0.0,3.33,134.086,4.844,-14.377,4.125422e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2854.0,-14.489,7.483,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.485,0.0,3.027,134.325,4.844,-14.489,4.118303e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2871.0,-14.349,7.396,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.398,0.0,3.33,134.119,5.146,-14.349,4.109386e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2888.0,-14.147,7.249,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.237,0.0,3.027,133.914,4.844,-14.147,4.105519e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2905.0,-14.125,7.246,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.234,0.0,3.027,133.93,4.844,-14.125,4.103753e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2922.0,-14.071,7.316,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.321,0.0,3.33,134.029,5.146,-14.071,4.102375e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2939.0,-14.019,7.467,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.505,0.0,3.33,134.222,4.844,-14.019,4.101672e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2956.0,-14.14,7.426,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.455,0.0,3.027,134.095,4.844,-14.14,4.097988e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2973.0,-14.334,7.498,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.523,0.0,3.33,134.226,4.844,-14.334,4.087873e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,2990.0,-14.337,7.599,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.645,0.0,3.33,134.319,4.541,-14.337,4.093571e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3007.0,-14.268,7.706,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.774,0.0,3.027,134.506,4.541,-14.268,4.122483e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3024.0,-14.147,7.687,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.772,0.0,3.027,134.325,4.844,-14.147,4.150608e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3041.0,-13.995,7.676,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.758,0.0,3.027,134.458,4.541,-13.995,4.164298e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3058.0,-13.814,7.631,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.724,0.0,3.027,134.328,4.844,-13.814,4.166691e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3075.0,-13.692,7.622,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.712,0.0,3.027,134.428,4.541,-13.692,4.170038e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3092.0,-13.602,7.487,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.549,0.0,3.027,134.372,4.844,-13.602,4.192201e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3109.0,-13.426,7.402,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.465,0.0,3.33,134.177,4.541,-13.426,4.220069e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3126.0,-13.208,7.336,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.403,0.0,3.027,134.078,4.844,-13.208,4.240071e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3143.0,-13.102,7.378,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.455,0.0,3.027,134.202,4.541,-13.102,4.257167e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3160.0,-13.178,7.364,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.438,0.0,3.027,134.12,4.541,-13.178,4.273674e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3177.0,-13.247,7.351,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.422,0.0,3.027,134.305,4.541,-13.247,4.274152e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3194.0,-13.148,7.22,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,133.261,0.0,3.027,133.995,4.541,-13.148,4.252422e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3211.0,-13.157,6.857,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,132.809,0.0,3.027,133.638,4.844,-13.157,4.219659e-06,0.0,15.0,,,258.3
2025/10/05 00:00:05.550,0.0,-0.01,59.52,2.875,3228.0,-13.511,6.422,28.5,85.0,100.52,0.0,0.0,0.0,0.0,,2.0,132.233,0.0,3.633,133.176,5.449,-13.511,4.186376e-06,0.0,15.0,,,258.3
